PMID,Title,csv_name,SentenceIndex,Sentence
30684218,Mechanisms Associated with Type 2 Diabetes as a Risk Factor for Alzheimer-Related Pathology.,ALZ_T2DM,3,"Over 35 weeks, this induced classic signs of T2D (hyperglycemia and insulin dysfunction) and a modest, but stable deficit in spatial recognition memory, with very little long-term modification of proteins in or associated with IR/PI3K/Akt signalling in CA1 of the hippocampus."
30684218,Mechanisms Associated with Type 2 Diabetes as a Risk Factor for Alzheimer-Related Pathology.,ALZ_T2DM,4,"Intracerebroventricular infusion of soluble amyloid beta 42 (Aβ42) to mimic the early preclinical rise in Aβ alone induced a more severe, but short-lasting deficits in memory and deregulation of proteins."
30684218,Mechanisms Associated with Type 2 Diabetes as a Risk Factor for Alzheimer-Related Pathology.,ALZ_T2DM,5,"Infusion of Aβ on the T2D phenotype exacerbated and prolonged the memory deficits over approximately 4 months, and induced more severe aberrant regulation of proteins associated with autophagy, inflammation and glucose uptake from the periphery."
30684218,Mechanisms Associated with Type 2 Diabetes as a Risk Factor for Alzheimer-Related Pathology.,ALZ_T2DM,6,"A mild form of environmental enrichment transiently rescued memory deficits and could reverse the regulation of some, but not all protein changes."
30684218,Mechanisms Associated with Type 2 Diabetes as a Risk Factor for Alzheimer-Related Pathology.,ALZ_T2DM,7,"Together, these data identify mechanisms by which T2D could create a modest dysfunctional neuronal milieu via multiple and parallel inputs that permits the development of pathological events identified in AD and memory deficits when Aβ levels are transiently effective in the brain."
38165720,Orthostatic Hypotension Promotes the Progression From Mild Cognitive Impairment to Dementia in Type 2 Diabetes Mellitus.,ALZ_T2DM,0,"CONTEXT: In type 2 diabetes mellitus (T2DM), orthostatic hypotension (OH) is associated with cognition, but the mechanisms governing the link between OH and cognition are still unclear."
38165720,Orthostatic Hypotension Promotes the Progression From Mild Cognitive Impairment to Dementia in Type 2 Diabetes Mellitus.,ALZ_T2DM,1,OBJECTIVE: We sought to analyze Alzheimer's disease (AD) biomarkers and the part of complement proteins in modulating the association of OH with cognitive impairment and examine whether OH could accelerate the clinical progression of mild cognitive impairment (MCI) to dementia in T2DM.
38165720,Orthostatic Hypotension Promotes the Progression From Mild Cognitive Impairment to Dementia in Type 2 Diabetes Mellitus.,ALZ_T2DM,2,METHODS: We recruited patients with T2DM with MCI and collected general healthy information and blood samples.
38165720,Orthostatic Hypotension Promotes the Progression From Mild Cognitive Impairment to Dementia in Type 2 Diabetes Mellitus.,ALZ_T2DM,3,Complement proteins of astrocyte-derived exosomes were isolated and AD biomarkers of neuronal cell-derived exosomes isolated were quantified by enzyme-linked immunosorbent assay.
38165720,Orthostatic Hypotension Promotes the Progression From Mild Cognitive Impairment to Dementia in Type 2 Diabetes Mellitus.,ALZ_T2DM,4,Cognitive assessments were performed at patient enrollment and follow-up.
38165720,Orthostatic Hypotension Promotes the Progression From Mild Cognitive Impairment to Dementia in Type 2 Diabetes Mellitus.,ALZ_T2DM,5,RESULTS: Mediation analysis showed that the influence of OH on cognition in T2DM was partly mediated by baseline AD biomarkers and complement proteins.
38165720,Orthostatic Hypotension Promotes the Progression From Mild Cognitive Impairment to Dementia in Type 2 Diabetes Mellitus.,ALZ_T2DM,6,Cox proportional-hazards regression proved the OH group had a higher risk of developing dementia compared to the T2DM without OH group.
38165720,Orthostatic Hypotension Promotes the Progression From Mild Cognitive Impairment to Dementia in Type 2 Diabetes Mellitus.,ALZ_T2DM,7,"CONCLUSION: In T2DM with MCI patients, AD biomarkers and complement proteins mediate the effects of OH on cognitive impairment and OH may be a risk factor of progression from MCI to dementia in T2DM."
37245533,A feasibility study of the combination of intranasal insulin with dulaglutide for cognition in older adults with metabolic syndrome at high dementia risk - Study rationale and design.,ALZ_T2DM,0,"INTRODUCTION: We present the rationale and design of a double-blind placebo-controlled feasibility trial combining intranasal insulin insulin (INI) with GLP-1 receptor agonist a GLP-1 receptor agonist, to improve cognition in older adults with metabolic syndrome metabolic syndrome and mild cognitive mild cognitive impairment (MCI)."
37245533,A feasibility study of the combination of intranasal insulin with dulaglutide for cognition in older adults with metabolic syndrome at high dementia risk - Study rationale and design.,ALZ_T2DM,1,Since both INI and dulaglutide have beneficial effects on the cerebrovascular disease cerebrovascular disease We anticipate that improved cerebrovascular disease will underlie the hypothesized cognitive benefits.
37245533,A feasibility study of the combination of intranasal insulin with dulaglutide for cognition in older adults with metabolic syndrome at high dementia risk - Study rationale and design.,ALZ_T2DM,2,"METHODS: This 12-months trial will include 80 older adults aged > 60 with MetS and MCI, randomized to 4 groups: INI/dulaglutide injection, intranasal placebo/dulaglutide injection, INI/placebo injection, and intranasal placebo/placebo injection."
37245533,A feasibility study of the combination of intranasal insulin with dulaglutide for cognition in older adults with metabolic syndrome at high dementia risk - Study rationale and design.,ALZ_T2DM,3,"Feasibility of combining intranasal insulin with GLP-1 receptor agonist will be tested by examining the ease of use of intranasal insulin (20IU, twice/day) with GLP-1 receptor agonist (1.5 mg/week), adherence, and safety profile are the efficacy of combination therapy on global cognition and neurobiological markers: cerebral blood flow, cerebral glucose utilization, white matter hyperintensities, Alzheimer's related blood biomarkers and expression of insulin signaling proteins measured in brain-derived exosomes."
37245533,A feasibility study of the combination of intranasal insulin with dulaglutide for cognition in older adults with metabolic syndrome at high dementia risk - Study rationale and design.,ALZ_T2DM,4,Efficacy will be assessed for the intent-to-treat sample.
37245533,A feasibility study of the combination of intranasal insulin with dulaglutide for cognition in older adults with metabolic syndrome at high dementia risk - Study rationale and design.,ALZ_T2DM,5,DISCUSSION: This feasibility study is anticipated to provide the basis for a multi-center large-scale randomized clinical trial of the cognitive benefits of the combination of intranasal insulin with GLP-1 receptor agonist in individuals enriched for cerebrovascular disease and at high dementia risk.
33359401,Insulin resistance is mechanistically linked to hepatic mitochondrial remodeling in non-alcoholic fatty liver disease.,ALZ_T2DM,0,"OBJECTIVE: Insulin resistance and altered hepatic mitochondrial function are central features of type 2 diabetes (T2D) and non-alcoholic fatty liver disease (NAFLD), but the etiological role of insulin resistance and altered hepatic mitochondrial function in progression of type 2 diabetes (T2D) and non-alcoholic fatty liver disease (NAFLD) remains unclear."
33359401,Insulin resistance is mechanistically linked to hepatic mitochondrial remodeling in non-alcoholic fatty liver disease.,ALZ_T2DM,1,"Here the researchers investigated the molecular links between insulin resistance, mitochondrial remodeling, and hepatic lipid accumulation."
33359401,Insulin resistance is mechanistically linked to hepatic mitochondrial remodeling in non-alcoholic fatty liver disease.,ALZ_T2DM,2,"METHODS: Insulin sensitivity sensitivity, endogenous glucose production, and mitochondrial metabolic fluxes were determined in wild-type, obese (ob/ob) and pioglitazone-treatment obese mice using a combination of radiolabeled tracer and stable isotope NMR approaches."
33359401,Insulin resistance is mechanistically linked to hepatic mitochondrial remodeling in non-alcoholic fatty liver disease.,ALZ_T2DM,3,"Mechanistic studies of pioglitazone action were performed in isolated primary hepatocytes, whilst molecular hepatic lipid species were profiled using shotgun lipidomics."
33359401,Insulin resistance is mechanistically linked to hepatic mitochondrial remodeling in non-alcoholic fatty liver disease.,ALZ_T2DM,4,"RESULTS: Livers from obese, insulin-resistant mice displayed augmented mitochondrial content and increased tricarboxylic acid cycle (TCA) cycle and pyruvate dehydrogenase (PDH) activities."
33359401,Insulin resistance is mechanistically linked to hepatic mitochondrial remodeling in non-alcoholic fatty liver disease.,ALZ_T2DM,5,Insulin sensitivity with Insulin sensitization mitigated pyruvate-driven TCA cycle activity and PDH activation via both allosteric (intracellular pyruvate availability) and covalent (PDK4 and PDP2) mechanisms that were dependent on PPARγ activity in isolated primary hepatocytes.
33359401,Insulin resistance is mechanistically linked to hepatic mitochondrial remodeling in non-alcoholic fatty liver disease.,ALZ_T2DM,6,"Improved mitochondrial function following Insulin sensitization treatment was entirely dissociated from changes in hepatic triglycerides, diacylglycerides, or fatty acids."
33359401,Insulin resistance is mechanistically linked to hepatic mitochondrial remodeling in non-alcoholic fatty liver disease.,ALZ_T2DM,7,"Instead, the researchers highlight a role for the mitochondrial phospholipid cardiolipin, which underwent pathological remodeling in livers from obese mice that was reversed by Insulin sensitization sensitization."
33359401,Insulin resistance is mechanistically linked to hepatic mitochondrial remodeling in non-alcoholic fatty liver disease.,ALZ_T2DM,8,CONCLUSION: the researchers findings identify targetable mitochondrial features of Type 2 diabetes and Non-alcoholic fatty liver disease and highlight the benefit of insulin sensitization in managing the clinical burden of obesity-associated disease.
25667085,"Metformin increases APP expression and processing via oxidative stress, mitochondrial dysfunction and NF-κB activation: Use of insulin to attenuate metformin's effect.",ALZ_T2DM,0,Clinical and experimental biomedical studies have shown Type 2 diabetes mellitus Type 2 diabetes mellitus to be a risk factor for the development of Alzheimer's disease (AD).
25667085,"Metformin increases APP expression and processing via oxidative stress, mitochondrial dysfunction and NF-κB activation: Use of insulin to attenuate metformin's effect.",ALZ_T2DM,1,"This study demonstrates the effect of metformin, a therapeutic biguanide administered for Type 2 diabetes mellitus therapy, on β-amyloid precursor protein (APP) metabolism in in vitro, ex vivo and in vivo models."
25667085,"Metformin increases APP expression and processing via oxidative stress, mitochondrial dysfunction and NF-κB activation: Use of insulin to attenuate metformin's effect.",ALZ_T2DM,2,"Furthermore, the protective role of insulin against metformin is also demonstrated."
